CustomerID,Recency,Frequency,Monetary_Value,Quantity_Avg,Quantity_Total,AOV,90P_Days_Between_Purchase,50P_Days_Between_Purchase,Churn_Risk
15355,21,2,276.75000000000006,3.2142857142857144,45,138.37500000000003,20.7,11.5,high
15356,23,10,2771.5299999999993,3.2235067437379574,1673,277.1529999999999,51.39999999999999,36.5,low
15358,27,20,7260.559999999991,11.95959595959596,5920,363.02799999999957,34.199999999999996,17.0,medium
15364,87,2,969.8300000000005,17.0,493,484.91500000000025,142.20000000000002,79.0,medium
15365,17,7,2308.7999999999997,9.508771929824562,1084,329.82857142857137,120.60000000000005,0.0,medium
15366,67,2,601.1700000000001,14.068181818181818,619,300.58500000000004,253.8,141.0,low
15367,49,4,1873.749999999999,11.126315789473685,1057,468.4374999999998,140.3,14.5,medium
15370,32,7,2318.7400000000007,8.829787234042554,830,331.24857142857155,78.60000000000001,35.0,low
15373,10,11,2052.830000000001,3.672268907563025,437,186.62090909090918,57.0,35.0,low
15376,32,3,1197.2499999999998,5.2905982905982905,619,399.08333333333326,99.2,76.0,low
15379,161,7,3761.999999999999,11.61340206185567,2253,537.4285714285713,54.60000000000001,21.0,high
15380,38,4,1303.22,9.733333333333333,292,325.805,173.00000000000003,46.5,low
15381,205,2,413.99999999999994,21.375,171,206.99999999999997,48.6,27.0,high
15382,6,6,5903.899999999999,12.801324503311259,3866,983.9833333333331,92.0,47.5,low
15384,161,2,642.41,14.536585365853659,596,321.205,170.1,94.5,medium
15392,22,3,1299.2,15.159420289855072,1046,433.06666666666666,228.4,58.0,low
15393,8,2,231.86,12.5,150,115.93,237.6,132.0,low
15394,1,4,2190.78,10.705882352941176,910,547.695,145.6,97.0,low
15398,8,2,1340.23,10.534246575342467,769,670.115,55.800000000000004,31.0,low
15399,14,2,539.77,12.46875,399,269.885,50.4,28.0,low
15400,84,5,712.3399999999999,30.166666666666668,362,142.468,78.80000000000001,21.0,high
15402,140,2,555.7899999999998,8.707317073170731,357,277.8949999999999,42.300000000000004,23.5,high
15406,23,2,542.4799999999999,4.7924528301886795,254,271.23999999999995,215.20000000000002,0.0,medium
15407,25,4,870.5900000000004,3.6470588235294117,558,217.6475000000001,129.9,60.5,low
15410,76,8,3412.270000000002,9.836065573770492,1200,426.5337500000002,32.400000000000006,25.0,high
15411,18,4,1353.3800000000006,5.353535353535354,530,338.34500000000014,56.8,49.0,low
15414,1,3,768.1999999999999,10.743589743589743,419,256.06666666666666,169.4,27.0,low
15416,56,4,3983.8399999999992,10.885416666666666,2090,995.9599999999998,88.2,63.5,low
15421,50,4,957.1199999999994,9.433962264150944,500,239.27999999999986,137.4,47.0,medium
15422,315,2,97.7,6.333333333333333,38,48.85,0.0,0.0,high
15424,246,2,333.78,18.470588235294116,314,166.89,0.0,0.0,high
15426,11,5,1436.3599999999997,2.308219178082192,674,287.27199999999993,178.60000000000002,14.0,low
15427,25,3,1479.44,3.310457516339869,1013,493.1466666666667,10.4,0.0,high
15429,18,2,393.14999999999975,4.634146341463414,380,196.57499999999987,43.2,24.0,low
15433,205,2,533.2999999999998,13.024390243902438,534,266.6499999999999,47.7,26.5,high
15434,23,4,902.5800000000003,12.787234042553191,601,225.64500000000007,87.60000000000001,37.5,low
15436,4,3,1121.2300000000007,1.8632218844984803,613,373.74333333333357,155.60000000000002,34.0,low
15440,46,3,382.9799999999999,3.1774193548387095,197,127.65999999999997,79.2,72.0,low
15443,4,6,2834.3900000000003,4.532110091743119,1482,472.39833333333337,122.5,25.0,low
15444,1,2,1413.3100000000018,3.4885844748858448,764,706.6550000000009,27.900000000000002,15.5,low
15449,18,3,957.12,13.533333333333333,812,319.04,141.60000000000002,76.0,low
15452,21,3,527.91,4.879310344827586,283,175.97,161.8,41.0,low
15453,27,6,1246.6200000000003,3.0390625,778,207.77000000000007,38.0,27.5,low
15456,275,3,442.84,9.0,540,147.61333333333332,60.0,0.0,high
15462,86,3,234.60000000000002,15.636363636363637,172,78.2,47.8,43.0,high
15465,11,18,7890.030000000002,11.88659793814433,1153,438.3350000000001,44.30000000000001,14.0,low
15467,1,3,495.63000000000005,5.961538461538462,310,165.21,109.4,7.0,low
15468,43,2,467.50999999999993,6.458333333333333,155,233.75499999999997,0.0,0.0,high
15469,42,2,491.65,6.375,153,245.825,62.1,34.5,medium
15473,6,7,1497.1999999999998,44.36363636363637,488,213.88571428571427,19.800000000000004,0.0,medium
15478,32,2,1421.0199999999998,12.195652173913043,561,710.5099999999999,14.4,8.0,high
15482,7,11,14542.219999999994,33.16494845360825,3217,1322.0199999999995,108.0,9.0,low
15483,153,4,234.11000000000004,3.352272727272727,295,58.52750000000001,73.50000000000001,0.0,high
15484,10,3,2855.66,13.391304347826088,2156,951.8866666666667,34.6,21.0,low
15485,22,3,2536.1299999999997,14.534883720930232,1250,845.3766666666666,251.4,37.0,low
15489,14,3,1134.03,12.16,608,378.01,129.2,34.0,low
15491,87,6,3092.650000000001,10.688311688311689,1646,515.4416666666668,58.0,11.0,high
15492,20,2,659.4599999999999,13.8,483,329.72999999999996,41.4,23.0,low
15493,24,5,1979.6400000000049,1.8855218855218856,560,395.92800000000096,109.8,20.0,medium
15494,13,2,1286.8100000000006,8.8,1100,643.4050000000003,89.10000000000001,49.5,low
15497,9,2,1277.92,26.133333333333333,392,638.96,271.8,151.0,low
15498,9,26,12866.39,11.584033613445378,5514,494.8611538461538,37.0,2.5,medium
15500,10,3,841.3500000000001,8.692307692307692,452,280.45000000000005,44.6,7.0,medium
15502,7,10,5961.800000000003,14.76555023923445,3086,596.1800000000003,103.80000000000001,10.0,low
15505,44,5,3741.44,22.04123711340206,2138,748.288,30.2,29.0,high
15506,14,3,974.1600000000005,5.170731707317073,848,324.7200000000002,79.0,23.0,low
15508,181,6,996.1100000000001,4.782608695652174,440,166.01833333333335,19.0,3.0,high
15511,3,5,919.6700000000002,1.69375,271,183.93400000000003,26.6,12.0,low
15512,147,2,97.66000000000001,9.714285714285714,68,48.830000000000005,182.70000000000002,101.5,medium
15513,25,19,15260.039999999997,16.47077922077922,5073,803.1599999999999,43.199999999999996,11.0,medium
15514,4,11,3290.080000000002,9.438202247191011,1680,299.098181818182,90.29999999999995,6.0,low
15516,36,3,62.43,1.8,27,20.81,0.8,0.0,high
15518,56,8,1934.2700000000011,5.836448598130841,1249,241.78375000000014,72.19999999999999,19.0,medium
15521,32,8,2682.610000000001,9.518918918918919,1761,335.32625000000013,58.0,36.0,low
15522,24,2,385.1,9.578947368421053,546,192.55,48.6,27.0,low
15525,9,2,500.83999999999975,2.9791666666666665,286,250.41999999999987,319.5,177.5,low
15526,25,2,148.44,6.0,24,74.22,0.0,0.0,high
15527,10,8,2491.529999999999,6.085889570552148,992,311.44124999999985,67.0,37.5,low
15529,14,11,3960.119999999995,5.1907600596125185,3483,360.0109090909086,54.0,37.0,low
15530,13,4,1501.3500000000001,8.796296296296296,950,375.33750000000003,112.70000000000002,48.0,low
15532,17,4,1483.3700000000028,2.0352941176470587,519,370.8425000000007,165.5,70.0,low
15533,11,3,804.7899999999995,3.4819277108433737,289,268.26333333333315,51.6,6.0,medium
15535,165,4,511.84999999999974,1.9066666666666667,143,127.96249999999993,82.60000000000001,31.5,high
15544,1,9,3534.529999999995,11.988416988416988,3105,392.72555555555505,79.0,30.0,low
15545,46,2,291.9199999999999,2.0123456790123457,163,145.95999999999995,284.40000000000003,158.0,low
15547,32,13,4189.319999999993,5.245469522240527,3184,322.2553846153841,48.400000000000006,20.0,medium
15549,69,3,1692.1599999999999,6.0964912280701755,695,564.0533333333333,142.4,80.0,low
15550,98,3,432.53,5.142857142857143,252,144.17666666666665,117.4,63.0,medium
15555,4,16,4759.21999999999,4.915273132664437,4409,297.4512499999994,44.5,12.5,low
15561,3,4,770.4400000000002,9.88888888888889,267,192.61000000000004,115.4,32.5,low
15563,14,3,1345.4699999999998,12.117117117117116,1345,448.48999999999995,174.0,158.0,low
15565,42,2,171.36,7.5,60,85.68,18.0,10.0,high
15568,36,2,411.2199999999999,7.805555555555555,281,205.60999999999996,25.2,14.0,high
15569,95,5,1358.6600000000003,16.838709677419356,522,271.7320000000001,129.20000000000002,4.0,medium
15570,2,11,4088.610000000001,6.401869158878505,2055,371.6918181818183,64.0,26.0,low
15571,3,4,659.2499999999999,4.631578947368421,264,164.81249999999997,34.400000000000006,10.5,low
15572,17,6,2170.1399999999994,5.536585365853658,1135,361.6899999999999,111.0,14.5,medium
15573,23,2,601.05,3.5145631067961167,362,300.525,47.7,26.5,low
15574,169,4,679.1400000000001,2.0773809523809526,349,169.78500000000003,129.90000000000003,6.5,high
15577,143,3,255.4999999999999,2.282051282051282,89,85.16666666666663,123.2,0.0,high
15579,60,2,348.39999999999986,2.3529411764705883,120,174.19999999999993,220.5,122.5,low
15581,148,10,703.5300000000003,1.9383561643835616,283,70.35300000000004,55.49999999999999,10.5,high
15582,16,3,682.9100000000001,10.295454545454545,453,227.63666666666668,111.0,75.0,low
15584,15,4,699.0099999999999,2.5528455284552845,314,174.75249999999997,69.80000000000001,24.0,low
15587,42,4,936.0,32.0,288,234.0,162.20000000000005,46.0,low
15589,247,3,471.47999999999996,8.379310344827585,243,157.16,43.2,0.0,high
15594,7,5,1736.08,9.54368932038835,983,347.216,105.0,14.0,low
15596,92,5,1350.2100000000003,7.285714285714286,561,270.04200000000003,94.80000000000001,44.0,medium
15599,18,2,842.43,13.807692307692308,718,421.215,159.3,88.5,low
15601,3,14,7047.8499999999985,11.539024390243902,4731,503.41785714285703,46.400000000000006,26.5,low
15602,13,8,1028.2800000000002,22.170731707317074,909,128.53500000000003,116.39999999999999,23.5,low
15605,28,5,1167.1299999999999,6.582089552238806,441,233.426,130.4,53.0,low
15606,53,9,3162.000000000001,11.584415584415584,892,351.3333333333334,52.4,27.0,high
15608,20,4,1065.07,11.5,690,266.2675,51.300000000000004,15.5,medium
15611,1,11,1401.5100000000004,9.317073170731707,382,127.41000000000004,59.0,26.0,low
15612,28,2,192.65,8.666666666666666,52,96.325,22.5,12.5,high
15615,2,23,10619.899999999985,12.940898345153665,5474,461.734782608695,33.400000000000006,14.0,low
15618,24,4,773.2500000000002,10.295454545454545,453,193.31250000000006,54.5,22.0,medium
15620,48,3,1488.1000000000001,9.15,915,496.03333333333336,158.6,137.0,low
15621,3,2,909.2,42.285714285714285,296,454.6,9.0,5.0,low
15622,35,9,3622.610000000003,9.04864864864865,1674,402.51222222222253,66.80000000000001,0.0,medium
15624,108,4,668.59,10.029411764705882,341,167.1475,64.4,33.5,high
15625,95,4,1543.8600000000001,18.5625,1188,385.96500000000003,52.9,37.0,high
15626,66,2,901.5999999999999,15.142857142857142,742,450.79999999999995,228.6,127.0,low
15628,16,8,2638.490000000001,12.315068493150685,1798,329.81125000000014,83.69999999999999,31.0,low
15630,37,2,1150.1,13.333333333333334,800,575.05,143.1,79.5,low
15632,7,8,3378.4700000000016,12.269461077844312,2049,422.3087500000002,50.3,33.5,low
15636,81,2,719.96,11.36,284,359.98,172.8,96.0,low
15640,8,14,11500.479999999987,12.724604966139955,5637,821.4628571428563,43.7,20.5,low
15641,97,4,1938.7800000000007,12.823529411764707,1526,484.69500000000016,131.3,48.5,medium
15643,183,3,644.45,7.454545454545454,246,214.8166666666667,72.0,0.0,high
15644,158,4,814.6999999999997,2.3403361344537816,557,203.67499999999993,63.500000000000014,2.0,high
15646,149,3,433.99999999999994,11.257142857142858,394,144.66666666666666,117.8,89.0,high
15648,196,2,667.4499999999999,8.84,221,333.72499999999997,55.800000000000004,31.0,high
15649,328,2,552.0,48.0,96,276.0,27.900000000000002,15.5,high
15651,28,3,666.6200000000001,14.96875,479,222.2066666666667,178.4,0.0,medium
15653,84,2,129.6,24.0,144,64.8,20.7,11.5,high
15654,1,2,899.8100000000002,20.666666666666668,434,449.9050000000001,14.4,8.0,low
15656,37,4,737.19,7.297872340425532,343,184.2975,112.00000000000001,52.5,low
15658,182,5,1008.8499999999997,5.041666666666667,242,201.76999999999992,63.6,47.0,high
15660,17,9,1617.7600000000002,11.666666666666666,1050,179.75111111111113,78.8,50.0,low
15661,309,2,178.19999999999996,26.4,132,89.09999999999998,18.900000000000002,10.5,high
15665,160,2,2150.9400000000014,13.948275862068966,1618,1075.4700000000007,66.60000000000001,37.0,high
15669,32,4,711.6800000000002,10.363636363636363,342,177.92000000000004,82.5,67.5,low
15671,10,7,2297.9500000000007,17.987179487179485,1403,328.2785714285715,87.20000000000002,25.0,low
15673,80,4,2883.5400000000013,9.76774193548387,1514,720.8850000000003,98.80000000000001,62.5,medium
15674,65,4,2115.270000000001,10.849557522123893,1226,528.8175000000002,108.60000000000002,19.5,medium
15675,73,3,302.74,18.61904761904762,391,100.91333333333334,114.6,73.0,low
15676,10,3,3357.149999999999,10.673267326732674,2156,1119.0499999999997,201.60000000000002,16.0,low
15679,16,4,777.9799999999999,10.636363636363637,1170,194.49499999999998,95.20000000000002,16.5,low
15680,1,3,1288.9200000000003,12.179487179487179,950,429.6400000000001,266.0,30.0,low
15681,17,5,1423.92,15.39622641509434,816,284.784,131.8,2.0,medium
15687,15,8,2713.219999999999,7.616883116883117,1173,339.15249999999986,93.0,21.0,low
15689,111,2,264.90000000000003,9.333333333333334,84,132.45000000000002,216.9,120.5,low
15694,17,11,6033.420000000001,17.514285714285716,1226,548.4927272727274,62.0,21.0,low
15695,258,2,409.2300000000001,9.636363636363637,212,204.61500000000004,0.0,0.0,high
15696,25,8,2732.09,6.011695906432749,1028,341.51125,74.19999999999999,28.0,low
15700,164,2,668.7899999999995,4.151162790697675,357,334.39499999999975,0.9,0.5,high
15701,60,3,1190.95,3.168269230769231,659,396.98333333333335,29.8,5.0,high
15704,132,4,2279.5899999999997,8.786324786324787,1028,569.8974999999999,40.6,14.0,high
15706,55,4,1081.11,5.836363636363636,321,270.2775,31.000000000000007,5.0,high
15707,27,4,942.43,2.8271028037383177,605,235.6075,21.4,13.5,high
15708,32,7,3347.309999999999,4.399305555555555,1267,478.1871428571427,89.2,35.0,low
15712,1,5,1041.2500000000002,8.264150943396226,438,208.25000000000006,91.6,62.0,low
15713,135,2,353.5,7.894736842105263,150,176.75,199.8,111.0,medium
15714,3,2,336.2799999999998,5.3428571428571425,187,168.1399999999999,59.4,33.0,low
15716,137,4,1011.1100000000004,5.491525423728813,648,252.7775000000001,94.9,55.0,high
15719,24,13,5048.629999999996,2.91025641025641,2724,388.3561538461535,30.6,26.0,low
15722,27,5,2238.3199999999997,13.652173913043478,942,447.66399999999993,92.4,73.0,low
15724,193,2,223.05,6.636363636363637,73,111.525,74.7,41.5,high
15727,8,7,4743.460000000002,10.142384105960264,3063,677.6371428571431,85.2,50.0,low
15730,57,3,1114.6300000000003,9.842857142857143,689,371.54333333333346,96.4,26.0,medium
15732,204,2,299.32,15.357142857142858,215,149.66,143.1,79.5,high
15734,106,2,1429.7500000000002,13.076923076923077,340,714.8750000000001,76.5,42.5,high
15737,6,8,1189.53,8.319444444444445,599,148.69125,59.599999999999994,23.0,low
15738,10,16,4812.419999999996,17.167630057803468,2970,300.7762499999998,39.0,21.0,low
15743,8,4,769.1100000000004,2.4545454545454546,216,192.2775000000001,74.5,46.0,low
15745,11,4,1077.8300000000002,6.790322580645161,421,269.45750000000004,125.40000000000002,27.0,low
15747,4,3,1002.8399999999995,5.161290322580645,480,334.2799999999998,96.0,52.0,low
15749,227,3,1568.6400000000003,48.0,480,522.8800000000001,77.60000000000001,0.0,high
15750,6,7,2089.8199999999993,5.7700729927007295,1581,298.54571428571415,103.60000000000001,34.0,low
15752,31,7,2605.390000000002,4.81265206812652,1978,372.1985714285717,96.6,33.0,low
15754,43,3,458.57,7.107142857142857,199,152.85666666666665,142.0,22.0,medium
15755,2,6,2348.7500000000014,10.120567375886525,1427,391.45833333333354,95.0,39.0,low
15756,53,4,528.3699999999995,1.2604166666666667,242,132.0924999999999,81.7,48.0,medium
15757,57,2,712.0200000000001,10.911111111111111,491,356.01000000000005,136.8,76.0,low
15759,210,3,276.24,8.571428571428571,60,92.08,74.6,61.0,high
15762,57,2,574.8499999999999,6.783783783783784,251,287.42499999999995,10.8,6.0,high
15763,23,2,1019.9200000000001,4.442622950819672,271,509.96000000000004,40.5,22.5,medium
15764,79,6,3185.2300000000005,11.122222222222222,2002,530.8716666666668,84.5,9.5,medium
15768,107,3,396.33,9.037037037037036,244,132.10999999999999,74.80000000000001,22.0,high
15769,22,25,13588.240000000014,47.049180327868854,5740,543.5296000000005,34.099999999999994,10.0,medium
15777,233,4,981.3600000000002,14.952380952380953,314,245.34000000000006,66.10000000000001,21.5,high
15780,175,3,474.78000000000003,7.586206896551724,220,158.26000000000002,103.0,59.0,high
15781,17,3,344.7100000000001,9.0,180,114.90333333333336,156.8,112.0,low
15782,1,3,2517.200000000001,15.627906976744185,672,839.0666666666671,39.8,39.0,low
15785,24,5,2216.07,16.53012048192771,1372,443.21400000000006,114.2,39.0,low
15786,38,3,4912.650000000003,12.599250936329588,3364,1637.550000000001,54.400000000000006,0.0,medium
15787,18,3,935.15,2.621359223300971,540,311.71666666666664,28.0,0.0,medium
15791,35,2,1625.2900000000002,9.746666666666666,731,812.6450000000001,144.0,80.0,low
15793,6,3,791.62,32.75,393,263.87333333333333,188.0,24.0,low
15796,9,7,2271.2599999999998,6.269565217391304,721,324.4657142857142,81.2,37.0,low
15797,105,3,1052.64,48.0,336,350.88000000000005,98.8,90.0,high
15799,67,3,973.6800000000002,9.214285714285714,903,324.56000000000006,141.0,109.0,low
15800,99,2,699.8800000000002,2.8151260504201683,335,349.9400000000001,125.10000000000001,69.5,medium
15801,38,3,1056.35,8.90625,570,352.1166666666666,41.8,13.0,medium
15804,3,12,3610.4899999999984,9.489626556016598,2287,300.87416666666655,27.9,13.5,low
15805,15,17,5584.589999999997,11.252491694352159,3387,328.5052941176469,60.60000000000001,8.0,medium
15806,38,3,828.9799999999999,19.419354838709676,602,276.32666666666665,117.4,111.0,low
15807,42,3,903.9000000000001,8.958333333333334,430,301.3,20.8,0.0,high
15808,298,4,3960.2700000000004,6.456730769230769,1343,990.0675000000001,29.0,15.0,high
15809,28,5,504.5999999999999,8.6,301,100.91999999999999,109.60000000000001,46.0,low
15810,70,4,1369.7299999999998,9.674157303370787,861,342.43249999999995,82.9,62.5,medium
15811,14,6,2209.7899999999995,8.052631578947368,1071,368.29833333333323,95.5,71.0,low
15812,99,5,1740.4400000000003,14.487804878048781,594,348.0880000000001,64.2,44.0,high
15813,199,2,1426.5600000000004,15.075,603,713.2800000000002,27.900000000000002,15.5,high
15814,8,4,1842.0400000000002,15.48611111111111,1115,460.51000000000005,17.200000000000003,6.5,medium
15815,55,5,1649.5600000000002,26.73469387755102,1310,329.91200000000003,74.6,33.0,medium
15819,41,4,1865.25,10.83739837398374,1333,466.3125,79.8,72.5,low
15821,36,2,563.71,3.2580645161290325,202,281.855,15.3,8.5,high
15826,48,3,1646.11,14.161764705882353,963,548.7033333333333,123.2,0.0,medium
15827,65,14,1827.4900000000007,7.6695652173913045,882,130.53500000000005,43.6,23.0,high
15829,91,2,635.64,19.529411764705884,996,317.82,36.9,20.5,high
15831,50,3,948.1999999999997,12.720588235294118,865,316.06666666666655,172.2,65.0,low
15834,62,4,1965.590000000002,3.4963235294117645,951,491.3975000000005,106.2,47.5,medium
15835,36,4,1021.5099999999996,8.78,439,255.3774999999999,113.30000000000001,81.5,low
15838,3,19,16724.519999999997,46.131736526946106,7704,880.2378947368419,39.8,13.0,low
15839,25,3,1035.5300000000002,10.887096774193548,675,345.17666666666673,63.0,47.0,low
15840,50,2,355.56,14.666666666666666,396,177.78,101.7,56.5,low
15841,64,4,1311.9200000000003,20.0,940,327.9800000000001,127.7,66.5,low
15845,9,8,3737.649999999999,13.956521739130435,1926,467.2062499999999,62.699999999999996,41.5,low
15847,30,2,322.58,9.5,209,161.29,224.1,124.5,low
15850,11,2,238.85000000000002,3.11340206185567,302,119.42500000000001,133.20000000000002,74.0,low
15852,178,2,159.71,2.1818181818181817,48,79.855,9.0,5.0,high
15854,78,10,2937.0200000000004,7.633663366336633,771,293.70200000000006,54.0,32.0,high
15855,128,5,706.2199999999997,5.875,470,141.24399999999994,41.8,23.0,high
15856,37,21,13327.630000000006,14.727777777777778,7953,634.6490476190479,30.0,11.0,high
15858,7,5,1412.000000000001,6.109947643979058,1167,282.4000000000002,157.4,44.0,low
15860,32,8,931.3499999999993,3.0985915492957745,440,116.41874999999992,96.1,24.0,medium
15861,4,8,2967.0400000000013,4.615384615384615,2520,370.88000000000017,97.60000000000001,4.0,low
15862,104,3,618.0699999999999,4.39,439,206.0233333333333,153.6,92.0,medium
15863,17,2,68.84,1.0555555555555556,19,34.42,150.3,83.5,low
15864,14,6,1281.44,29.0,580,213.57333333333335,108.0,36.0,low
15865,32,3,866.8800000000001,9.2,368,288.96000000000004,108.80000000000001,48.0,low
15867,14,14,3467.9,4.225118483412322,1783,247.70714285714286,44.1,23.5,low
15869,269,2,139.56,9.266666666666667,139,69.78,0.0,0.0,high
15872,6,2,359.0299999999999,1.65625,212,179.51499999999996,0.0,0.0,high
15874,55,7,3672.0999999999976,16.15,1938,524.585714285714,69.00000000000003,27.0,medium
15881,304,5,499.94,8.96551724137931,260,99.988,30.200000000000003,0.0,high
15882,190,4,514.0799999999999,12.0,264,128.51999999999998,118.30000000000003,0.0,high
15889,148,2,399.86999999999983,2.2967032967032965,209,199.93499999999992,190.8,106.0,medium
15894,245,2,258.77,4.175,167,129.385,103.5,57.5,high
15897,186,2,151.43000000000006,7.458333333333333,179,75.71500000000003,0.0,0.0,high
15898,218,4,892.2799999999999,5.027027027027027,372,223.06999999999996,82.50000000000001,19.0,high
15901,8,3,356.04999999999995,3.219298245614035,367,118.68333333333332,73.8,61.0,low
15903,1,7,5160.160000000002,28.35135135135135,2098,737.1657142857146,100.20000000000003,16.0,low
15906,11,7,1550.6700000000014,3.6266666666666665,544,221.52428571428592,74.8,35.0,low
15907,168,2,531.7399999999994,2.0813008130081303,256,265.8699999999997,29.7,16.5,high
15910,7,7,1091.9599999999994,3.4696356275303644,857,155.9942857142856,72.60000000000002,39.0,low
15912,170,2,262.52,9.736842105263158,185,131.26,48.6,27.0,high
15916,8,8,1518.0400000000009,4.883870967741935,757,189.7550000000001,92.3,41.5,low
15918,182,2,334.49,3.825,153,167.245,72.0,40.0,high
15919,11,2,632.6099999999999,3.8111888111888113,545,316.30499999999995,314.1,174.5,low
15920,146,3,157.54999999999995,1.6206896551724137,94,52.51666666666665,0.0,0.0,high
15932,80,7,2282.3300000000004,19.568421052631578,1859,326.0471428571429,52.2,26.0,high
15933,13,3,1081.5400000000006,11.31081081081081,837,360.51333333333355,42.2,15.0,low
15938,104,5,393.17999999999995,13.333333333333334,240,78.636,76.4,47.0,high
15939,81,14,4549.310000000001,34.57333333333333,2593,324.95071428571435,28.200000000000006,17.0,high
15949,8,2,364.7199999999999,14.947368421052632,284,182.35999999999996,48.6,27.0,low
15950,23,4,1778.479999999999,7.438775510204081,729,444.6199999999998,190.90000000000003,36.5,low
15952,25,4,797.1699999999998,4.384615384615385,399,199.29249999999996,82.80000000000001,50.0,low
15953,7,8,1747.7700000000004,9.10204081632653,892,218.47125000000005,93.49999999999999,29.0,low
15955,16,14,4337.8200000000015,11.163934426229508,2043,309.84428571428583,74.20000000000003,13.0,medium
15963,11,2,466.56000000000006,10.642857142857142,298,233.28000000000003,22.5,12.5,low
15965,9,4,857.16,3.7131147540983607,453,214.29,239.90000000000006,5.5,medium
15967,15,2,418.8299999999999,2.511904761904762,211,209.41499999999996,265.5,147.5,low
15969,41,2,487.49999999999994,5.75,92,243.74999999999997,121.5,67.5,low
15971,9,12,2629.1799999999994,32.529411764705884,1106,219.09833333333327,34.7,20.5,low
15974,31,7,3432.3300000000017,12.215909090909092,2150,490.3328571428574,59.0,38.0,low
15976,157,2,428.77999999999975,2.826530612244898,277,214.38999999999987,48.6,27.0,high
15977,9,2,966.0399999999997,12.307692307692308,800,483.01999999999987,18.900000000000002,10.5,low
15980,80,3,2325.479999999999,27.302325581395348,1174,775.1599999999997,132.0,0.0,medium
15981,16,8,3655.2799999999993,19.237113402061855,1866,456.9099999999999,57.9,36.5,low
15983,14,4,1371.8699999999997,7.893805309734513,892,342.9674999999999,238.70000000000005,6.0,medium
15984,62,8,2088.790000000001,5.050691244239632,1096,261.0987500000001,71.19999999999999,29.0,medium
15985,115,2,1102.22,23.89189189189189,884,551.11,101.7,56.5,high
15987,4,7,1120.1800000000003,4.728571428571429,662,160.02571428571432,124.4,27.0,low
15990,36,2,780.2599999999999,8.288461538461538,431,390.12999999999994,218.70000000000002,121.5,low
15993,8,5,2543.7499999999995,3.63953488372093,1878,508.7499999999999,9.2,7.0,medium
15996,80,6,972.3199999999996,2.953846153846154,384,162.05333333333326,89.5,38.5,medium
15998,28,5,3098.2699999999973,4.033596837944664,2041,619.6539999999994,95.4,84.0,low
16003,21,5,2366.4700000000007,11.504854368932039,1185,473.29400000000015,157.4,31.0,low
16005,4,4,611.5699999999989,1.3761467889908257,300,152.89249999999973,145.4,44.0,low
16007,39,4,1685.1399999999983,3.618181818181818,1393,421.28499999999957,88.60000000000002,27.0,medium
16008,15,3,478.7800000000001,9.787878787878787,323,159.59333333333336,113.4,51.0,low
16009,14,4,1000.4699999999998,4.2,378,250.11749999999995,84.50000000000001,10.5,medium
16010,237,3,406.2999999999999,2.441860465116279,210,135.4333333333333,89.60000000000001,4.0,high
16011,21,15,2951.4200000000014,9.16161616161616,1814,196.76133333333343,42.99999999999999,21.0,low
16012,27,3,1434.3299999999995,8.457446808510639,795,478.10999999999984,79.6,26.0,medium
16013,10,45,16929.100000000006,39.05785123966942,4726,376.20222222222236,22.9,3.0,medium
16014,29,3,659.0799999999998,1.8275862068965518,265,219.69333333333327,133.2,114.0,low
16015,18,2,512.52,4.514285714285714,632,256.26,19.8,11.0,medium
16016,6,7,1350.8900000000012,2.6930693069306932,544,192.9842857142859,125.60000000000001,30.0,low
16018,31,2,408.90000000000003,6.785714285714286,190,204.45000000000002,126.9,70.5,low
16019,38,9,3987.3199999999997,10.83125,1733,443.0355555555555,85.4,22.0,medium
16020,8,3,867.01,10.58695652173913,487,289.00333333333333,43.2,24.0,low
16023,38,3,710.24,3.5445544554455446,358,236.74666666666667,131.6,74.0,low
16027,83,6,396.1499999999999,25.1875,403,66.02499999999999,55.0,40.0,high
16029,30,62,28397.91999999999,44.38174273858921,10696,458.03096774193534,15.0,3.5,high
16031,84,2,517.34,4.23,423,258.67,138.6,77.0,medium
16033,25,19,8320.039999999979,3.132518796992481,3333,437.89684210526207,32.599999999999994,15.0,medium
16034,188,3,447.29999999999995,11.0,242,149.1,101.60000000000001,12.0,high
16036,79,2,736.6599999999994,11.272727272727273,620,368.3299999999997,158.4,88.0,low
16037,261,3,744.82,10.974358974358974,428,248.27333333333334,50.0,34.0,high
16038,169,2,393.3299999999999,9.956521739130435,229,196.66499999999996,21.6,12.0,high
16040,57,3,1312.0500000000006,10.523076923076923,684,437.3500000000002,112.4,82.0,low
16041,22,3,1359.5200000000002,45.333333333333336,272,453.1733333333334,88.0,0.0,medium
16042,13,5,1183.92,10.633802816901408,755,236.78400000000002,154.40000000000003,35.0,low
16043,29,4,728.34,11.974358974358974,467,182.085,142.40000000000003,53.0,low
16045,111,4,1334.5800000000002,10.80722891566265,897,333.64500000000004,71.30000000000001,43.0,high
16048,365,2,256.44000000000005,18.0,144,128.22000000000003,0.0,0.0,high
16049,32,3,1101.999999999999,2.5416666666666665,793,367.33333333333303,26.6,1.0,high
16053,24,2,1351.3599999999994,11.630952380952381,977,675.6799999999997,80.10000000000001,44.5,low
16057,8,7,2248.5399999999995,7.132231404958677,863,321.2199999999999,97.5,36.5,low
